Year,Month,Day,Hour,Minute,Seconds,Subject,Experiment,Trial,Distractor_num,Distractor_size,Setup_time(s),Inspection_time(s),Search_time(s),Input_time(s),Accuracy
2019,5,30,16,25,52.051,15,2,10,4,0.75,1.274,1.945,18.074,2.0697,1
2019,5,30,16,26,37.765,15,2,11,8,1.25,1.9947,1.2296,29.192,2.3521,1
2019,5,30,16,27,25.432,15,2,12,6,0.75,1.5131,1.263,31.171,2.098,1
2019,5,30,16,27,57.815,15,2,13,8,1.5,11.818,4.8526,2.5896,2.0838,1
2019,5,30,16,29,5.172,15,2,14,4,0.5,1.1596,1.6283,13.534,1.8758,1
2019,5,30,16,29,36.942,15,2,15,4,1.25,1.7504,1.4928,15.624,1.8317,1
2019,5,30,16,30,0.232,15,2,16,8,0.25,7.5431,1.8177,1.664,2.0855,1
2019,5,30,16,30,44.848,15,2,17,4,1.5,2.3661,1.4845,18.967,2.1221,1
2019,5,30,16,31,18.153,15,2,18,4,1.75,1.5502,1.338,17.52,2.1362,1
2019,5,31,9,15,38.754,16,2,1,4,0.5,1.4264,1.7174,7.9644,3.3769,1
2019,5,31,9,16,4.555,16,2,2,6,1.75,1.526,1.1714,11.954,2.7051,1
2019,5,31,9,16,24.714,16,2,3,4,0.25,1.9922,1.688,5.5224,2.9102,1
2019,5,31,9,16,59.75,16,2,4,8,0.75,1.4045,1.1592,21.306,3.6698,1
2019,5,31,9,17,23.316,16,2,5,6,1.5,1.5464,1.7404,8.6303,3.1426,1
2019,5,31,9,17,49.891,16,2,6,4,1.75,1.7495,2.4895,13.069,2.4713,1
2019,5,31,9,18,15.073,16,2,7,6,0.5,1.6861,1.2701,10.716,4.1058,1
2019,5,31,9,18,46.701,16,2,8,4,1.25,1.3668,1.4579,18.651,3.2813,0
2019,5,31,9,19,14.762,16,2,9,8,1.5,1.5835,13.66,1.3655,3.8244,1
2019,5,31,9,19,51.627,16,2,10,8,1.25,1.5674,1.1748,22.054,3.0528,0
2019,5,31,9,20,13.158,16,2,11,6,1.25,1.3806,1.4224,8.7562,2.5435,1
2019,5,31,9,20,37.883,16,2,12,6,0.25,1.1076,1.4172,10.634,2.9079,1
2019,5,31,9,21,0.041,16,2,13,8,0.25,1.1437,1.319,8.5858,3.6602,1
2019,5,31,9,21,31.3,16,2,14,6,0.75,1.7489,1.2227,17.731,2.9115,1
2019,5,31,9,21,54.922,16,2,15,4,0.75,1.6974,1.9705,9.8901,2.5686,1
2019,5,31,9,22,19.232,16,2,16,8,1.75,1.1084,1.8042,11.99,2.3186,1
2019,5,31,9,22,45.171,16,2,17,4,1.5,1.7666,2.1659,11.983,2.5507,1
2019,5,31,9,23,16.115,16,2,18,8,0.5,1.7676,1.4849,17.025,3.0068,1
2019,5,31,10,31,20.767,17,2,1,8,0.75,2.7671,1.4335,70.564,2.6267,1
2019,5,31,10,31,58.453,17,2,2,4,1.75,2.6165,2.4182,16.51,3.1577,1
2019,5,31,10,32,25.253,17,2,3,4,1.5,1.1894,1.789,8.3563,2.856,1
2019,5,31,10,33,26.636,17,2,4,4,0.75,1.2979,1.5015,43.545,2.6715,1
2019,5,31,10,34,43.857,17,2,5,4,1.25,1.6904,2.1555,59.844,2.8107,1
2019,5,31,10,35,15.723,17,2,6,4,0.5,1.7104,1.4561,12.461,3.2063,1
2019,5,31,10,35,44.845,17,2,7,6,0.5,1.705,2.4249,11.053,2.3967,1
2019,5,31,10,36,42.328,17,2,8,6,1.5,1.4223,1.3619,25.884,2.4492,1
2019,5,31,10,37,29.639,17,2,9,8,1.5,1.8366,2.2172,26.224,2.9056,1
2019,5,31,10,37,59.414,17,2,10,4,0.25,1.4411,1.6344,11.668,2.4459,1
2019,5,31,10,39,28.683,17,2,11,6,1.25,1.2787,1.5914,71.05,2.4522,1
2019,5,31,10,40,16.621,17,2,12,6,1.75,1.2675,1.769,30.059,2.5659,1
2019,5,31,10,40,44.648,17,2,13,6,0.25,1.1379,1.3003,8.0495,2.7528,1
2019,5,31,10,42,23.441,17,2,14,8,1.25,1.3234,1.8133,79.939,2.3205,1
2019,5,31,10,42,52.165,17,2,15,8,0.25,1.322,1.4476,9.8972,2.2872,1
2019,5,31,10,43,56.652,17,2,16,6,0.75,1.3488,1.914,43.9,2.5114,1
2019,5,31,10,44,24.447,17,2,17,8,0.5,1.3021,1.4964,8.3133,2.2649,1
2019,5,31,10,44,57.113,17,2,18,8,1.75,1.1313,1.6127,14.212,2.4037,1
2019,5,31,11,35,46.564,18,2,1,4,1.5,2.009,2.3816,9.495,4.2219,1
2019,5,31,11,36,13.106,18,2,2,8,0.25,1.8035,1.1599,4.5009,6.7406,1
2019,5,31,11,36,53.494,18,2,3,8,1.25,1.7094,2.2593,23.925,2.5579,1
2019,5,31,11,37,14.198,18,2,4,4,1.75,2.0525,1.2833,4.1156,2.6748,1
2019,5,31,11,37,59.775,18,2,5,8,1.75,1.8011,1.3203,7.2867,24.787,1
2019,5,31,11,39,3.843,18,2,6,6,1.25,1.9688,2.2057,53.606,3.2108,1
2019,5,31,11,40,11.582,18,2,7,8,0.75,1.2436,1.983,49.73,3.2029,1
2019,5,31,11,40,41.25,18,2,8,6,0.5,1.6653,1.1128,8.8206,4.2762,1
2019,5,31,11,41,4.212,18,2,9,8,1.5,1.2842,2.1546,7.8282,2.4646,1
2019,5,31,11,41,28.848,18,2,10,6,1.5,1.1819,2.4517,6.0591,4.3392,1
2019,5,31,11,42,11.678,18,2,11,4,1.25,1.7928,2.1723,25.988,2.9389,1
2019,5,31,11,42,34.01,18,2,12,4,0.5,1.3741,1.9424,7.4063,2.1779,1
2019,5,31,11,42,59.668,18,2,13,8,0.5,1.1611,2.2151,8.2768,4.0377,1
2019,5,31,11,43,20.82,18,2,14,6,1.75,1.4137,1.6531,5.5272,2.6076,1
2019,5,31,11,43,42.79,18,2,15,4,0.25,1.9952,1.1061,5.4635,2.2485,1
2019,5,31,11,44,16.275,18,2,16,6,0.75,1.2021,1.6986,14.207,2.4913,1
2019,5,31,11,44,40.49,18,2,17,6,0.25,1.6554,2.1536,4.8628,3.19,1
2019,5,31,11,45,7.551,18,2,18,4,0.75,1.1587,2.0877,10.379,2.3634,1
2019,5,31,12,22,37.474,19,2,1,6,1.75,2.2818,1.5796,11.624,5.0301,1
2019,5,31,12,23,31.173,19,2,2,8,1.25,1.5376,1.6779,36.906,3.2761,1
2019,5,31,12,23,58.915,19,2,3,4,1.75,1.5474,1.8985,8.8267,2.5781,1
2019,5,31,12,24,25.904,19,2,4,6,0.25,1.9779,1.5285,6.2164,5.6541,1
2019,5,31,12,24,54.523,19,2,5,6,0.5,3.6798,3.2328,9.3515,2.2436,1
2019,5,31,12,25,41.641,19,2,6,6,0.75,2.3542,1.3892,30.282,2.6139,1
2019,5,31,12,26,13.901,19,2,7,4,1.25,2.4687,2.0234,14.173,2.4397,1
2019,5,31,12,26,39.782,19,2,8,4,0.75,2.0969,1.4768,9.3496,2.4203,1
2019,5,31,12,27,4.035,19,2,9,4,0.25,2.7634,1.3097,7.7149,2.0523,1
2019,5,31,12,27,30.693,19,2,10,6,1.5,1.3044,1.6656,9.2034,2.3134,1
2019,5,31,12,28,11.092,19,2,11,6,1.25,1.1996,1.3272,23.779,2.8476,1
2019,5,31,12,28,37.764,19,2,12,4,0.5,1.2781,1.8327,7.2377,6.0159,1
2019,5,31,12,29,4.555,19,2,13,8,0.5,2.3936,1.9544,10.626,2.8868,1
2019,5,31,12,29,44.164,19,2,14,8,0.75,1.861,1.7468,22.86,2.6322,1
2019,5,31,12,30,28.005,19,2,15,8,1.5,2.1205,1.5693,26.994,1.9563,1
2019,5,31,12,30,53.35,19,2,16,8,0.25,1.347,1.406,8.8581,2.589,1
2019,5,31,12,31,18.321,19,2,17,8,1.75,1.8933,1.3223,8.8817,2.1521,1
2019,5,31,12,31,44.599,19,2,18,4,1.5,1.386,1.3001,10.715,2.2415,1
2019,5,31,13,19,49.193,20,2,1,4,0.75,2.3409,2.281,27.859,3.2146,0
2019,5,31,13,20,26.722,20,2,2,8,1.75,2.4601,1.3268,22.552,3.5486,1
2019,5,31,13,20,53.985,20,2,3,6,0.5,1.9981,1.5142,12.417,3.0153,1
2019,5,31,13,21,39.098,20,2,4,4,1.25,1.4444,1.297,28.027,2.9485,1
2019,5,31,13,22,4.225,20,2,5,8,0.25,1.4238,1.354,10.222,3.1453,1
2019,5,31,13,22,28.472,20,2,6,4,1.75,1.2657,1.5633,9.2237,3.7364,1
2019,5,31,13,22,52.83,20,2,7,4,0.25,1.3361,1.6624,8.3457,3.0119,1
2019,5,31,13,23,43.942,20,2,8,8,0.5,1.2959,1.6437,36.542,3.4023,0
2019,5,31,13,24,14.684,20,2,9,4,0.5,1.5004,1.6801,16.192,3.1146,1
2019,5,31,13,24,54.812,20,2,10,8,0.75,1.147,1.9671,26.312,2.7841,1
2019,5,31,13,25,42.053,20,2,11,6,1.25,1.4437,1.1107,1.6321,32.424,1
2019,5,31,13,26,17.34,20,2,12,4,1.5,1.3809,1.5616,18.537,3.2186,1
2019,5,31,13,26,43.292,20,2,13,6,1.5,1.1359,1.1936,12.595,2.4551,1
2019,5,31,13,27,32.578,20,2,14,8,1.25,2.2242,2.9425,32.808,2.7021,0
2019,5,31,13,28,25.199,20,2,15,8,1.5,1.5265,2.1029,36.311,3.3202,0
2019,5,31,13,28,49.698,20,2,16,6,0.25,1.7069,2.5073,8.1871,2.9912,1
2019,5,31,13,29,28.274,20,2,17,6,0.75,1.4947,1.4156,24.275,3.609,1
2019,5,31,13,29,57.06,20,2,18,6,1.75,1.7397,1.7157,12.917,3.0771,1
2019,5,31,14,19,53.656,21,2,1,6,0.5,1.5131,2.7772,9.5648,3.1379,1
2019,5,31,14,20,37.692,21,2,2,4,1.75,1.1225,1.7002,2.3538,26.494,1
2019,5,31,14,21,10.904,21,2,3,8,1.75,1.68,1.385,14.405,3.1072,1
2019,5,31,14,21,44.042,21,2,4,4,1.25,2.6948,1.4658,1.1884,19.413,0
2019,5,31,14,22,17.459,21,2,5,6,1.5,2.8529,1.4363,14.317,2.9588,1
2019,5,31,14,22,44.971,21,2,6,8,0.5,1.3193,1.4474,11.438,4.0733,1
2019,5,31,14,23,11.438,21,2,7,4,0.25,2.1052,1.6829,10.676,2.73,1
2019,5,31,14,23,44.845,21,2,8,6,1.25,1.3177,1.3621,19.108,3.2414,1
2019,5,31,14,24,18.125,21,2,9,4,0.5,7.5235,5.0328,8.8832,3.2631,1
2019,5,31,14,24,53.687,21,2,10,4,1.5,1.6875,1.5874,15.956,2.7457,1
2019,5,31,14,25,23.227,21,2,11,8,1.5,2.2785,1.9603,12.12,4.4413,1
2019,5,31,14,25,55.828,21,2,12,6,1.75,1.5848,1.3223,15.542,3.7162,1
2019,5,31,14,26,22.428,21,2,13,8,1.25,1.5673,2.3313,11.44,2.3381,1
2019,5,31,14,26,44.199,21,2,14,6,0.25,1.5046,1.5878,5.1158,3.5551,1
2019,5,31,14,27,5.774,21,2,15,8,0.25,1.3523,1.6109,4.4758,3.301,1
2019,5,31,14,27,50.52,21,2,16,4,0.75,1.2658,3.2548,21.126,2.6703,1
2019,5,31,14,28,43.687,21,2,17,6,0.75,1.258,1.4564,39.238,2.7041,1
2019,5,31,14,29,14.634,21,2,18,8,0.75,1.6386,2.2178,14.482,2.9081,1
2019,5,31,15,19,10.316,22,2,1,6,1.25,1.2597,1.8831,22.379,17.103,1
2019,5,31,15,19,41.984,22,2,2,8,0.75,1.9204,2.8749,18.939,6.2807,1
2019,5,31,15,20,25.235,22,2,3,8,1.25,1.4872,1.2741,11.01,20.135,1
2019,5,31,15,21,2.79,22,2,4,4,1.75,1.2217,2.4348,8.4338,24.186,1
2019,5,31,15,21,45.512,22,2,5,6,1.75,1.516,1.6811,24.05,13.743,1
2019,5,31,15,22,19.582,22,2,6,6,0.75,1.8506,1.7277,26.89,2.2523,1
2019,5,31,15,23,10.994,22,2,7,8,1.75,1.7288,2.0493,9.9362,24.473,1
2019,5,31,15,23,47.148,22,2,8,4,0.5,1.6732,1.441,12.501,19.063,1
2019,5,31,15,24,15.961,22,2,9,8,1.5,1.1841,1.6736,17.548,6.6257,1
2019,5,31,15,25,7.37,22,2,10,6,0.5,2.3394,1.706,15.482,18.541,1
2019,5,31,15,25,35.777,22,2,11,4,0.25,1.6349,2.2829,4.6718,17.074,1
2019,5,31,15,26,1.322,22,2,12,8,0.25,1.6868,2.1495,5.5238,14.829,1
2019,5,31,15,26,22,22,2,13,6,0.25,1.9164,1.4604,6.622,8.7385,1
2019,5,31,15,27,2.59,22,2,14,4,1.25,3.1068,1.285,16.306,6.761,1
2019,5,31,15,27,53.166,22,2,15,4,0.75,1.2199,2.336,12.209,18.035,1
2019,5,31,15,28,36.82,22,2,16,8,0.5,1.426,2.0626,19.25,19.501,1
2019,5,31,15,29,8.999,22,2,17,6,1.5,2.1946,1.622,9.2061,17.396,1
2019,5,31,15,29,31.846,22,2,18,4,1.5,1.6714,1.2203,1.2647,17.412,1
2019,6,4,10,39,50.543,23,2,1,4,1.75,1.1528,2.1891,10.419,2.1566,1
2019,6,4,10,40,14.73,23,2,2,8,0.5,1.5537,1.4691,5.7105,3.2039,1
2019,6,4,10,40,38.438,23,2,3,8,1.25,1.4398,1.1548,8.446,1.6531,1
2019,6,4,10,41,1.661,23,2,4,8,0.25,1.573,1.4886,5.4722,1.6983,1
2019,6,4,10,41,22.362,23,2,5,4,0.5,1.4267,1.1701,5.7927,1.9735,1
2019,6,4,10,41,45.697,23,2,6,6,0.25,1.6114,1.298,4.0344,1.9003,1
2019,6,4,10,42,9.531,23,2,7,6,1.75,1.6658,1.1005,8.8359,2.5697,1
2019,6,4,10,42,37.135,23,2,8,6,0.5,1.9061,3.0079,9.7467,2.2814,1
2019,6,4,10,43,2.805,23,2,9,8,1.5,1.3945,1.6839,5.5294,1.9519,1
2019,6,4,10,43,25.926,23,2,10,8,1.75,1.3938,1.4503,9.3268,2.3567,1
2019,6,4,10,44,7.413,23,2,11,6,1.25,1.4522,1.2264,26.533,1.6712,0
2019,6,4,10,44,50.01,23,2,12,6,0.75,1.2117,1.6732,22.481,1.7771,1
2019,6,4,10,45,14.414,23,2,13,4,0.75,1.2633,1.4233,8.8619,2.0233,1
2019,6,4,10,45,34.026,23,2,14,4,0.25,1.6226,1.6476,3.6494,2.0859,1
2019,6,4,10,46,9.588,23,2,15,8,0.75,1.3357,1.1514,14.745,1.7317,1
2019,6,4,10,46,33.091,23,2,16,6,1.5,1.9003,1.3549,7.4417,2.178,1
2019,6,4,10,46,58.114,23,2,17,4,1.5,1.6196,2.6847,9.5166,2.0737,1
2019,6,4,10,47,27.06,23,2,18,4,1.25,1.2962,1.5528,14.85,2.8235,1
2019,6,4,11,22,48.119,24,2,1,8,0.5,2.1535,1.1315,11.724,1.4385,1
2019,6,4,11,23,34.57,24,2,2,4,1.5,19.988,2.2969,11.898,1.7591,1
2019,6,4,11,23,56.039,24,2,3,6,0.25,1.7293,1.8874,5.3658,1.3671,1
2019,6,4,11,24,31.275,24,2,4,6,0.5,1.422,1.5874,17.886,1.5637,1
2019,6,4,11,24,59.932,24,2,5,8,0.25,1.4209,1.7556,3.9392,1.5542,1
2019,6,4,11,26,21.144,24,2,6,6,1.75,25.815,12.878,21.602,1.6081,1
2019,6,4,11,27,10.162,24,2,7,8,1.25,1.3524,1.3319,22.932,3.4268,1
2019,6,4,11,28,16.482,24,2,8,4,0.75,3.0005,1.6232,41.456,1.8784,1
2019,6,4,11,29,22.016,24,2,9,8,1.5,1.917,1.6479,44.117,2.5252,1
2019,6,4,11,30,16.289,24,2,10,6,1.25,1.146,1.3186,35.943,1.6357,1
2019,6,4,11,30,56.44,24,2,11,8,1.75,1.7803,1.6702,20.808,1.6405,1
2019,6,4,11,31,32.936,24,2,12,4,1.25,7.678,1.1021,15.025,1.6047,1
2019,6,4,11,32,7.894,24,2,13,8,0.75,1.4241,1.1351,21.723,1.6532,1
2019,6,4,11,32,34.607,24,2,14,4,0.25,1.2011,1.5735,8.3804,1.3364,1
2019,6,4,11,33,13.039,24,2,15,4,0.5,2.3017,1.3787,14.044,1.9007,1
2019,6,4,11,34,10.794,24,2,16,6,1.5,1.7201,1.8683,37.404,1.5079,1
2019,6,4,11,35,6.77,24,2,17,6,0.75,1.9068,1.2665,40.121,1.9859,1
2019,6,4,11,35,32.566,24,2,18,4,1.75,1.6543,1.2508,10.717,1.9021,1
2019,6,4,13,15,56.557,25,2,1,6,1.75,1.6485,1.7767,26.059,3.1103,1
2019,6,4,13,16,26.485,25,2,2,8,1.5,1.4308,1.1043,13.141,4.2753,1
2019,6,4,13,16,53.818,25,2,3,4,0.25,1.934,1.2502,12.902,2.0696,1
2019,6,4,13,18,49.14,25,2,4,6,1.25,1.145,1.5427,97.39,3.0518,1
2019,6,4,13,19,22.912,25,2,5,4,0.5,1.5179,1.7816,19.218,2.4989,1
2019,6,4,13,20,1.39,25,2,6,6,1.5,1.5916,1.2467,19.751,2.369,1
2019,6,4,13,20,49.304,25,2,7,4,1.5,1.6955,1.5625,32.552,3.1424,1
2019,6,4,13,21,18.11,25,2,8,4,1.75,1.1617,1.4504,13.725,2.5274,1
2019,6,4,13,23,43.572,25,2,9,8,1.25,1.2727,1.5726,129.84,2.4334,1
2019,6,4,13,24,27.336,25,2,10,4,1.25,1.5302,1.1311,28.433,2.2462,1
2019,6,4,13,25,11.966,25,2,11,4,0.75,1.1554,1.5135,28.582,3.2179,1
2019,6,4,13,26,7.961,25,2,12,6,0.75,1.5269,1.3441,38.659,2.4266,1
2019,6,4,13,26,47.167,25,2,13,8,0.75,1.3191,1.5875,22.678,2.7664,1
2019,6,4,13,28,35.687,25,2,14,8,1.75,1.5075,1.4589,89.885,2.694,1
2019,6,4,13,29,6.064,25,2,15,6,0.5,1.3215,1.2338,1.1097,16.468,1
2019,6,4,13,29,49.788,25,2,16,8,0.5,1.391,1.5454,24.044,4.163,1
2019,6,4,13,30,19.76,25,2,17,6,0.25,1.3436,1.3299,12.133,3.0697,1
2019,6,4,13,30,44.463,25,2,18,8,0.25,1.1681,1.3947,11.15,2.0755,1
2019,6,4,14,18,4.647,26,2,1,8,0.5,1.2378,1.4337,12.177,3.363,1
2019,6,4,14,18,26.61,26,2,2,8,0.25,1.8871,1.1927,8.909,2.7194,1
2019,6,4,14,18,59.306,26,2,3,8,0.75,1.4238,1.3371,18.301,3.5703,1
2019,6,4,14,19,33.535,26,2,4,4,1.5,1.9432,1.6754,17.254,5.3939,1
2019,6,4,14,20,8.711,26,2,5,8,1.25,1.3642,1.3472,20.065,3.8348,0
2019,6,4,14,20,37.114,26,2,6,4,1.25,1.2387,2.0526,12.462,3.0511,1
2019,6,4,14,21,7.251,26,2,7,6,0.5,2.0258,1.7566,15.479,3.5354,1
2019,6,4,14,21,32.405,26,2,8,6,0.25,1.6404,1.3866,10.716,3.1184,1
2019,6,4,14,21,59.572,26,2,9,6,1.5,1.1058,1.1284,13.473,3.1148,1
2019,6,4,14,22,22.854,26,2,10,6,1.75,1.5942,1.3555,9.6919,3.1301,1
2019,6,4,14,22,51.496,26,2,11,4,1.75,1.9392,1.4297,14.589,3.076,1
2019,6,4,14,23,11.514,26,2,12,4,0.25,1.4279,2.3683,5.4783,2.8704,1
2019,6,4,14,23,45.214,26,2,13,6,0.75,1.9175,1.1226,16.59,3.0284,1
2019,6,4,14,24,23.708,26,2,14,4,0.75,1.9126,2.4489,21.547,2.976,1
2019,6,4,14,24,55.949,26,2,15,8,1.5,1.9863,1.5925,15.931,2.883,1
2019,6,4,14,25,22.196,26,2,16,6,1.25,1.6627,2.1616,12.084,2.9378,1
2019,6,4,14,25,45.4,26,2,17,4,0.5,1.2271,1.1117,8.1842,2.7876,1
2019,6,4,14,27,2.279,26,2,18,8,1.75,1.3086,1.2207,63.24,2.6662,1
2019,6,5,14,18,41.195,27,2,1,8,1.5,1.139,1.1312,16.54,2.0068,0
2019,6,5,14,19,13.783,27,2,2,4,1.75,1.99,2.858,14.242,1.8124,0
2019,6,5,14,19,45.512,27,2,3,6,0.75,1.121,1.965,13.538,2.1371,0
2019,6,5,14,20,14.732,27,2,4,4,0.5,1.6387,1.7719,12.818,1.814,0
2019,6,5,14,20,53.511,27,2,5,8,0.75,1.2018,2.0638,11.872,4.5117,0
2019,6,5,14,21,30.925,27,2,6,8,1.25,1.5488,1.6428,7.6785,4.7994,0
2019,6,5,14,21,59.526,27,2,7,6,1.5,3.3312,2.6189,4.2806,2.3746,0
2019,6,5,14,22,36.428,27,2,8,8,0.25,1.1244,1.9394,13.872,2.6277,0
2019,6,5,14,23,2.093,27,2,9,8,0.5,1.4997,1.5531,5.4274,2.1558,1
2019,6,5,14,23,29.949,27,2,10,6,1.25,1.4629,1.5111,8.7366,2.4048,0
2019,6,5,14,23,58.854,27,2,11,4,1.25,1.667,2.2507,8.7514,2.2087,0
2019,6,5,14,24,33.736,27,2,12,6,1.75,1.459,1.8214,13.419,1.9818,0
2019,6,5,14,25,1.405,27,2,13,4,1.5,1.3669,1.3684,4.8695,6.6758,1
2019,6,5,14,25,27.401,27,2,14,4,0.25,1.7899,2.5844,8.0403,3.4581,0
2019,6,5,14,25,54.352,27,2,15,6,0.5,1.8373,3.3686,7.6037,2.5345,1
2019,6,5,14,26,33.639,27,2,16,6,0.25,1.2878,1.151,10.545,1.3809,0
2019,6,5,14,26,57.621,27,2,17,8,1.75,1.2765,1.9326,5.8427,1.8685,1
2019,6,5,14,27,23.19,27,2,18,4,0.75,1.2252,1.105,4.2767,2.544,1
2019,6,5,13,35,42.524,28,2,1,6,0.75,1.3663,3.4332,4.272,2.1538,1
2019,6,5,13,36,11.039,28,2,2,8,1.75,1.2942,1.7704,7.2081,5.4002,1
2019,6,5,13,36,35.281,28,2,3,8,0.5,1.1467,2.1714,7.7804,1.4638,1
2019,6,5,13,36,58.768,28,2,4,4,0.25,1.6231,2.1697,5.7652,1.7896,1
2019,6,5,13,37,25.21,28,2,5,6,1.75,1.7815,2.1818,6.6832,2.1884,1
2019,6,5,13,37,56.702,28,2,6,8,1.5,1.447,1.975,12.563,2.0596,1
2019,6,5,13,38,22.215,28,2,7,6,0.5,1.1035,1.7575,7.3469,2.035,1
2019,6,5,13,38,45.528,28,2,8,4,1.5,1.5782,2.4908,4.1533,2.122,1
2019,6,5,13,39,8.026,28,2,9,8,1.25,1.3099,2.0155,3.5443,2.3559,0
2019,6,5,13,39,32.785,28,2,10,6,1.5,1.5568,1.9951,5.3708,2.4433,1
2019,6,5,13,40,0.828,28,2,11,4,1.75,1.6485,1.663,9.2774,2.2232,1
2019,6,5,13,40,28.587,28,2,12,8,0.75,1.3676,1.8731,11.207,2.129,0
2019,6,5,13,40,52.568,28,2,13,4,0.75,1.1828,1.7328,5.535,2.2288,1
2019,6,5,13,41,17.12,28,2,14,4,0.5,1.4301,1.8088,7.4443,1.8828,1
2019,6,5,13,41,53.437,28,2,15,4,1.25,1.6339,1.3949,20.938,2.0535,1
2019,6,5,13,42,16.805,28,2,16,6,1.25,1.6206,1.4501,4.3598,2.0796,1
2019,6,5,13,42,39.257,28,2,17,6,0.25,1.9636,1.1941,6.0891,2.2435,1
2019,6,5,13,42,59.902,28,2,18,8,0.25,1.4986,1.1755,3.5304,2.2811,1
2019,6,6,13,23,59.965,30,2,1,4,0.5,1.4241,1.5218,13.988,9.6061,1
2019,6,6,13,24,33.198,30,2,2,4,0.75,1.4522,1.8244,16.26,9.9503,1
